time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,Vm_Int,AP,Spike_Out
0.000935998605,0.583319493,0.562341964,0.34054951,0.562685024,0.00976268936,0.183825001,0.000221577086
0.000935998745,0.583319654,0.562342122,0.340549641,0.562685185,0.00976269366,0.183825071,0.000221577148
0.000935999025,0.583319976,0.56234244,0.340549903,0.562685507,0.00976270225,0.18382521,0.00022157727
0.0009359995,0.583320522,0.562342978,0.340550346,0.562686052,0.00976271683,0.183825446,0.000221577478
0.00093599955,0.58332058,0.562343035,0.340550393,0.56268611,0.00976271836,0.183825471,0.000221577499
0.00093599965,0.583320695,0.562343148,0.340550487,0.562686225,0.00976272143,0.183825521,0.000221577543
0.000935999825,0.583320896,0.562343347,0.34055065,0.562686426,0.0097627268,0.183825608,0.00022157762
0.000936,0.583321097,0.562343545,0.340550814,0.562686627,0.00976273217,0.183825695,0.000221577696
0.000936000035,0.583321138,0.562343585,0.340550846,0.562686667,0.00976273325,0.183825712,0.000221577711
0.000936000105,0.583321218,0.562343664,0.340550912,0.562686748,0.00976273539,0.183825747,0.000221577742
0.000936000245,0.583321379,0.562343823,0.340551042,0.562686909,0.00976273969,0.183825817,0.000221577803
0.000936000525,0.583321701,0.56234414,0.340551304,0.56268723,0.00976274828,0.183825956,0.000221577925
0.000936001085,0.583322345,0.562344775,0.340551827,0.562687874,0.00976276547,0.183826234,0.00022157817
0.000936002205,0.583323634,0.562346044,0.340552874,0.562689161,0.00976279984,0.183826791,0.00022157866
0.000936004445,0.583326211,0.562348583,0.340554966,0.562691735,0.00976286858,0.183827905,0.000221579638
0.000936008925,0.583331364,0.56235366,0.340559152,0.562696883,0.00976300606,0.183830132,0.000221581596
0.000936017885,0.583341672,0.562363816,0.340567523,0.562707179,0.00976328102,0.183834587,0.000221585511
0.000936035805,0.583362287,0.562384126,0.340584266,0.562727771,0.00976383097,0.183843498,0.000221593342
0.000936071645,0.583403518,0.562424749,0.340617753,0.562768956,0.00976493093,0.183861319,0.000221609004
0.000936143325,0.583485984,0.562505998,0.340684731,0.562851329,0.0097671311,0.183896964,0.000221640329
0.000936286685,0.58365093,0.562668509,0.340818704,0.563016091,0.00977153239,0.183968268,0.000221702985
0.000936573405,0.583980881,0.562993592,0.341086715,0.563345673,0.00978033889,0.184110927,0.000221828318
0.000936998,0.584469638,0.563475141,0.341483768,0.563833884,0.00979338971,0.184322312,0.000222013975
0.00093699805,0.584469695,0.563475198,0.341483815,0.563833941,0.00979339125,0.184322337,0.000222013997
0.00093699815,0.58446981,0.563475312,0.341483908,0.563834056,0.00979339432,0.184322387,0.000222014041
0.000936998325,0.584470012,0.56347551,0.341484072,0.563834257,0.0097933997,0.184322474,0.000222014118
0.0009369985,0.584470213,0.563475709,0.341484236,0.563834459,0.00979340509,0.184322561,0.000222014194
0.000936998535,0.584470254,0.563475748,0.341484268,0.563834499,0.00979340616,0.184322578,0.000222014209
0.000936998605,0.584470334,0.563475828,0.341484334,0.563834579,0.00979340831,0.184322613,0.00022201424
0.000936998745,0.584470495,0.563475987,0.341484465,0.56383474,0.00979341262,0.184322683,0.000222014301
0.000936999025,0.584470818,0.563476304,0.341484727,0.563835062,0.00979342123,0.184322822,0.000222014424
0.0009369995,0.584471365,0.563476843,0.341485171,0.563835609,0.00979343584,0.184323059,0.000222014631
0.00093699955,0.584471422,0.5634769,0.341485218,0.563835666,0.00979343737,0.184323084,0.000222014653
0.00093699965,0.584471537,0.563477013,0.341485311,0.563835781,0.00979344045,0.184323134,0.000222014697
0.000936999825,0.584471739,0.563477212,0.341485475,0.563835982,0.00979344583,0.184323221,0.000222014774
0.000937,0.58447194,0.56347741,0.341485639,0.563836184,0.00979345121,0.184323308,0.00022201485
0.000937000035,0.584471981,0.56347745,0.341485671,0.563836224,0.00979345229,0.184323325,0.000222014865
0.000937000105,0.584472061,0.563477529,0.341485737,0.563836304,0.00979345444,0.18432336,0.000222014896
0.000937000245,0.584472222,0.563477688,0.341485868,0.563836465,0.00979345874,0.18432343,0.000222014957
0.000937000525,0.584472545,0.563478006,0.34148613,0.563836787,0.00979346736,0.184323569,0.00022201508
0.000937001085,0.58447319,0.563478641,0.341486654,0.563837431,0.00979348458,0.184323848,0.000222015325
0.000937002205,0.584474479,0.563479911,0.341487701,0.563838719,0.00979351902,0.184324406,0.000222015814
0.000937004445,0.584477058,0.563482452,0.341489796,0.563841295,0.0097935879,0.184325522,0.000222016794
0.000937008925,0.584482216,0.563487534,0.341493987,0.563846448,0.00979372566,0.184327753,0.000222018753
0.000937017885,0.584492532,0.563497698,0.341502368,0.563856752,0.0097940012,0.184332215,0.000222022672
0.000937035805,0.584513164,0.563518026,0.34151913,0.563877361,0.00979455228,0.18434114,0.000222030509
0.000937071645,0.584554429,0.563558682,0.341552656,0.56391858,0.0097956545,0.184358991,0.000222046184
0.000937143325,0.584636962,0.563639999,0.341619711,0.564001021,0.0097978592,0.184394696,0.000222077535
0.000937286685,0.584802044,0.563802648,0.341753837,0.564165918,0.00980226956,0.184466119,0.000222140242
0.000937573405,0.585132266,0.564128004,0.342022157,0.564495771,0.00981109419,0.184609016,0.000222265678
0.000937998,0.585621423,0.564609958,0.342419667,0.564984382,0.00982417187,0.184820754,0.000222451488
0.00093799805,0.585621481,0.564610015,0.342419714,0.564984439,0.00982417341,0.184820779,0.000222451509
0.00093799815,0.585621596,0.564610129,0.342419807,0.564984554,0.00982417649,0.184820828,0.000222451553
0.000937998325,0.585621798,0.564610327,0.342419971,0.564984756,0.00982418188,0.184820916,0.00022245163
0.0009379985,0.585622,0.564610526,0.342420135,0.564984957,0.00982418728,0.184821003,0.000222451706
0.000937998535,0.58562204,0.564610566,0.342420168,0.564984997,0.00982418836,0.184821021,0.000222451722
0.000937998605,0.585622121,0.564610645,0.342420233,0.564985078,0.00982419051,0.184821055,0.000222451752
0.000937998745,0.585622282,0.564610804,0.342420364,0.564985239,0.00982419483,0.184821125,0.000222451814
0.000937999025,0.585622604,0.564611122,0.342420627,0.564985561,0.00982420345,0.184821265,0.000222451936
0.0009379995,0.585623152,0.564611661,0.342421071,0.564986108,0.00982421809,0.184821502,0.000222452144
0.00093799955,0.585623209,0.564611718,0.342421118,0.564986166,0.00982421963,0.184821527,0.000222452166
0.00093799965,0.585623325,0.564611832,0.342421212,0.564986281,0.00982422271,0.184821577,0.00022245221
0.000937999825,0.585623526,0.56461203,0.342421376,0.564986482,0.0098242281,0.184821664,0.000222452286
0.000938,0.585623728,0.564612229,0.34242154,0.564986684,0.0098242335,0.184821751,0.000222452363
0.000938000035,0.585623768,0.564612269,0.342421572,0.564986724,0.00982423458,0.184821769,0.000222452378
0.000938000105,0.585623849,0.564612348,0.342421638,0.564986804,0.00982423673,0.184821804,0.000222452409
0.000938000245,0.58562401,0.564612507,0.342421769,0.564986966,0.00982424105,0.184821874,0.00022245247
0.000938000525,0.585624333,0.564612825,0.342422031,0.564987288,0.00982424968,0.184822013,0.000222452593
0.000938001085,0.585624978,0.564613461,0.342422556,0.564987932,0.00982426693,0.184822293,0.000222452838
0.000938002205,0.585626269,0.564614732,0.342423604,0.564989221,0.00982430144,0.184822851,0.000222453328
0.000938004445,0.58562885,0.564617275,0.342425702,0.5649918,0.00982437047,0.184823969,0.000222454309
0.000938008925,0.585634012,0.564622362,0.342429897,0.564996956,0.00982450851,0.184826204,0.000222456269
0.000938017885,0.585644336,0.564632534,0.342438288,0.565007269,0.00982478461,0.184830674,0.000222460191
0.000938035805,0.585664985,0.564652879,0.342455069,0.565027895,0.00982533683,0.184839613,0.000222468035
0.000938071645,0.585706284,0.56469357,0.342488634,0.565069147,0.00982644132,0.184857494,0.000222483722
0.000938143325,0.585788885,0.564774955,0.342555766,0.565151656,0.00982865055,0.184893259,0.000222515099
0.000938286685,0.585954102,0.56493774,0.342690047,0.565316689,0.00983306999,0.184964801,0.000222577858
0.000938573405,0.586284595,0.56526337,0.342958675,0.565646811,0.00984191277,0.185107936,0.000222703397
0.000938998,0.586774153,0.565745729,0.343356641,0.566135823,0.00985501733,0.185320026,0.000222889358
0.00093899805,0.586774211,0.565745785,0.343356688,0.56613588,0.00985501888,0.185320051,0.00022288938
0.00093899815,0.586774326,0.565745899,0.343356781,0.566135996,0.00985502196,0.185320101,0.000222889424
0.000938998325,0.586774528,0.565746098,0.343356945,0.566136197,0.00985502737,0.185320189,0.000222889501
0.0009389985,0.58677473,0.565746297,0.343357109,0.566136399,0.00985503277,0.185320276,0.000222889577
0.000938998535,0.58677477,0.565746336,0.343357142,0.566136439,0.00985503385,0.185320294,0.000222889593
0.000938998605,0.586774851,0.565746416,0.343357208,0.56613652,0.00985503601,0.185320329,0.000222889623
0.000938998745,0.586775012,0.565746575,0.343357339,0.566136681,0.00985504034,0.185320399,0.000222889685
0.000938999025,0.586775335,0.565746893,0.343357602,0.566137003,0.00985504898,0.185320539,0.000222889807
0.0009389995,0.586775883,0.565747433,0.343358047,0.566137551,0.00985506365,0.185320776,0.000222890015
0.00093899955,0.58677594,0.56574749,0.343358094,0.566137608,0.00985506519,0.185320801,0.000222890037
0.00093899965,0.586776056,0.565747603,0.343358188,0.566137723,0.00985506828,0.185320851,0.000222890081
0.000938999825,0.586776258,0.565747802,0.343358352,0.566137925,0.00985507368,0.185320938,0.000222890158
0.000939,0.586776459,0.565748001,0.343358516,0.566138127,0.00985507909,0.185321026,0.000222890234
0.000939000035,0.5867765,0.565748041,0.343358549,0.566138167,0.00985508017,0.185321043,0.00022289025
0.000939000105,0.586776581,0.56574812,0.343358614,0.566138248,0.00985508233,0.185321078,0.00022289028
0.000939000245,0.586776742,0.565748279,0.343358745,0.566138409,0.00985508665,0.185321148,0.000222890342
0.000939000525,0.586777065,0.565748598,0.343359008,0.566138731,0.0098550953,0.185321288,0.000222890464
0.000939001085,0.586777711,0.565749234,0.343359533,0.566139376,0.00985511259,0.185321568,0.00022289071
0.000939002205,0.586779002,0.565750506,0.343360583,0.566140667,0.00985514717,0.185322128,0.0002228912
0.000939004445,0.586781585,0.565753052,0.343362683,0.566143247,0.00985521634,0.185323247,0.000222892182
0.000939008925,0.586786752,0.565758142,0.343366883,0.566148407,0.00985535467,0.185325486,0.000222894144
0.000939017885,0.586797085,0.565768323,0.343375283,0.566158729,0.00985563134,0.185329963,0.000222898069
0.000939035805,0.58681775,0.565788685,0.343392084,0.566179371,0.00985618469,0.185338918,0.000222905919
0.000939071645,0.586859083,0.56582941,0.343425687,0.566220658,0.00985729145,0.185356828,0.000222921619
0.000939143325,0.586941752,0.565910864,0.343492896,0.566303234,0.00985950522,0.185392652,0.000222953022
0.000939286685,0.587107104,0.566073786,0.343627331,0.566468402,0.00986393374,0.185464314,0.000223015832
0.000939573405,0.587437867,0.566399688,0.343896267,0.566798795,0.00987279468,0.185607688,0.000223141474
0.000939998,0.587927826,0.566882451,0.344294689,0.567288206,0.00988592616,0.185820131,0.000223327587
0.00093999805,0.587927884,0.566882508,0.344294736,0.567288264,0.0098859277,0.185820156,0.000223327609
0.00093999815,0.587927999,0.566882622,0.34429483,0.567288379,0.0098859308,0.185820206,0.000223327653
0.000939998325,0.587928201,0.566882821,0.344294994,0.567288581,0.00988593621,0.185820294,0.00022332773
0.0009399985,0.587928403,0.56688302,0.344295158,0.567288783,0.00988594163,0.185820381,0.000223327807
0.000939998535,0.587928444,0.56688306,0.344295191,0.567288823,0.00988594271,0.185820399,0.000223327822
0.000939998605,0.587928524,0.566883139,0.344295257,0.567288904,0.00988594488,0.185820434,0.000223327853
0.000939998745,0.587928686,0.566883299,0.344295388,0.567289065,0.00988594921,0.185820504,0.000223327914
0.000939999025,0.587929009,0.566883617,0.344295651,0.567289388,0.00988595787,0.185820644,0.000223328037
0.0009399995,0.587929557,0.566884157,0.344296097,0.567289936,0.00988597257,0.185820882,0.000223328245
0.00093999955,0.587929615,0.566884214,0.344296144,0.567289993,0.00988597411,0.185820907,0.000223328267
0.00093999965,0.58792973,0.566884328,0.344296238,0.567290108,0.00988597721,0.185820957,0.000223328311
0.000939999825,0.587929932,0.566884527,0.344296402,0.56729031,0.00988598262,0.185821045,0.000223328388
0.00094,0.587930134,0.566884726,0.344296566,0.567290512,0.00988598804,0.185821132,0.000223328464
0.000940000035,0.587930175,0.566884766,0.344296599,0.567290552,0.00988598912,0.18582115,0.00022332848
0.000940000105,0.587930256,0.566884845,0.344296665,0.567290633,0.00988599129,0.185821185,0.00022332851
0.000940000245,0.587930417,0.566885004,0.344296796,0.567290794,0.00988599562,0.185821255,0.000223328572
0.000940000525,0.58793074,0.566885323,0.344297059,0.567291117,0.00988600428,0.185821395,0.000223328694
0.000940001085,0.587931387,0.56688596,0.344297585,0.567291763,0.00988602161,0.185821675,0.00022332894
0.000940002205,0.587932679,0.566887233,0.344298636,0.567293054,0.00988605626,0.185822236,0.000223329431
0.000940004445,0.587935265,0.566889781,0.344300738,0.567295636,0.00988612557,0.185823357,0.000223330413
0.000940008925,0.587940435,0.566894875,0.344304943,0.567300801,0.00988626419,0.185825599,0.000223332377
0.000940017885,0.587950776,0.566905065,0.344313353,0.567311131,0.00988654142,0.185830084,0.000223336305
0.000940035805,0.587971459,0.566925444,0.344330173,0.567331791,0.00988709591,0.185839054,0.000223344162
0.000940071645,0.588012826,0.566966203,0.344363814,0.567373111,0.00988820494,0.185856994,0.000223359875
0.000940143325,0.588095562,0.567047725,0.3444311,0.567455755,0.00989042326,0.185892878,0.000223391303
0.000940286685,0.58826105,0.567210783,0.344565689,0.567621057,0.00989486086,0.185964659,0.000223454164
0.000940573405,0.588592083,0.567536959,0.344834934,0.567951721,0.00990373999,0.186108271,0.000223579909
0.000940998,0.589082442,0.568020126,0.345233812,0.568441532,0.0099168984,0.186321068,0.000223766175
0.00094099805,0.5890825,0.568020183,0.345233859,0.568441589,0.00991689995,0.186321093,0.000223766197
0.00094099815,0.589082615,0.568020297,0.345233952,0.568441705,0.00991690305,0.186321144,0.000223766241
0.000940998325,0.589082818,0.568020496,0.345234117,0.568441907,0.00991690847,0.186321231,0.000223766317
0.0009409985,0.58908302,0.568020695,0.345234281,0.568442109,0.0099169139,0.186321319,0.000223766394
0.000940998535,0.58908306,0.568020735,0.345234314,0.568442149,0.00991691499,0.186321337,0.000223766409
0.000940998605,0.589083141,0.568020815,0.34523438,0.56844223,0.00991691716,0.186321372,0.00022376644
0.000940998745,0.589083303,0.568020974,0.345234512,0.568442391,0.0099169215,0.186321442,0.000223766502
0.000940999025,0.589083626,0.568021293,0.345234775,0.568442714,0.00991693018,0.186321582,0.000223766624
0.0009409995,0.589084175,0.568021833,0.345235221,0.568443262,0.0099169449,0.18632182,0.000223766833
0.00094099955,0.589084233,0.56802189,0.345235268,0.56844332,0.00991694645,0.186321845,0.000223766855
0.00094099965,0.589084348,0.568022004,0.345235362,0.568443436,0.00991694955,0.186321896,0.000223766899
0.000940999825,0.58908455,0.568022203,0.345235526,0.568443637,0.00991695498,0.186321983,0.000223766975
0.000941,0.589084752,0.568022402,0.345235691,0.568443839,0.00991696041,0.186322071,0.000223767052
0.000941000035,0.589084793,0.568022442,0.345235724,0.56844388,0.00991696149,0.186322089,0.000223767068
0.000941000105,0.589084874,0.568022522,0.34523579,0.568443961,0.00991696366,0.186322124,0.000223767098
0.000941000245,0.589085035,0.568022681,0.345235921,0.568444122,0.009916968,0.186322194,0.00022376716
0.000941000525,0.589085359,0.568023,0.345236184,0.568444445,0.00991697668,0.186322334,0.000223767283
0.000941001085,0.589086006,0.568023637,0.34523671,0.568445091,0.00991699405,0.186322615,0.000223767528
0.000941002205,0.589087299,0.568024912,0.345237763,0.568446383,0.00991702877,0.186323177,0.00022376802
0.000941004445,0.589089887,0.568027462,0.345239868,0.568448968,0.00991709822,0.1863243,0.000223769003
0.000941008925,0.589095062,0.568032561,0.345244077,0.568454137,0.00991723712,0.186326546,0.000223770968
0.000941017885,0.589105411,0.568042758,0.345252497,0.568464475,0.00991751492,0.186331038,0.0002237749
0.000941035805,0.589126111,0.568063155,0.345269336,0.568485152,0.00991807055,0.186340023,0.000223782763
0.000941071645,0.589167511,0.568103948,0.345303016,0.568526506,0.00991918186,0.186357993,0.000223798489
0.000941143325,0.589250315,0.568185538,0.345370379,0.568609217,0.00992140472,0.186393936,0.000223829942
0.000941286685,0.589415938,0.568348733,0.345505122,0.568774655,0.00992585142,0.186465836,0.000223892855
0.000941573405,0.589747241,0.568675181,0.345774674,0.569105588,0.00993474875,0.186609688,0.000224018702
0.000941998,0.590238001,0.569158753,0.346174007,0.569595799,0.00994793412,0.186822839,0.00022420512
0.00094199805,0.590238059,0.56915881,0.346174054,0.569595856,0.00994793567,0.186822864,0.000224205142
0.00094199815,0.590238174,0.569158924,0.346174148,0.569595972,0.00994793878,0.186822914,0.000224205186
